"Notes"	"Residence County"	"Residence County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Seward County, NE"	"31159"	"Jan., 2022 (provisional)"	"2022/01"	18	Not Applicable	Not Applicable
	"Seward County, NE"	"31159"	"Feb., 2022 (provisional)"	"2022/02"	17	Not Applicable	Not Applicable
	"Seward County, NE"	"31159"	"Mar., 2022 (provisional)"	"2022/03"	19	Not Applicable	Not Applicable
	"Sheridan County, NE"	"31161"	"Jan., 2022 (provisional)"	"2022/01"	18	Not Applicable	Not Applicable
	"Stanton County, NE"	"31167"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Thurston County, NE"	"31173"	"Jan., 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"Washington County, NE"	"31177"	"Jan., 2022 (provisional)"	"2022/01"	26	Not Applicable	Not Applicable
	"Washington County, NE"	"31177"	"Feb., 2022 (provisional)"	"2022/02"	15	Not Applicable	Not Applicable
	"Washington County, NE"	"31177"	"Mar., 2022 (provisional)"	"2022/03"	11	Not Applicable	Not Applicable
	"Wayne County, NE"	"31179"	"Jan., 2022 (provisional)"	"2022/01"	10	Not Applicable	Not Applicable
	"Webster County, NE"	"31181"	"Jan., 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"York County, NE"	"31185"	"Jan., 2022 (provisional)"	"2022/01"	24	Not Applicable	Not Applicable
	"York County, NE"	"31185"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"York County, NE"	"31185"	"Mar., 2022 (provisional)"	"2022/03"	17	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"Jan., 2022 (provisional)"	"2022/01"	31	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"Feb., 2022 (provisional)"	"2022/02"	38	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"Mar., 2022 (provisional)"	"2022/03"	26	Not Applicable	Not Applicable
	"Churchill County, NV"	"32001"	"Apr., 2022 (provisional and partial)"	"2022/04"	13	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"Jan., 2022 (provisional)"	"2022/01"	2506	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"Feb., 2022 (provisional)"	"2022/02"	1955	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"Mar., 2022 (provisional)"	"2022/03"	1582	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"Apr., 2022 (provisional and partial)"	"2022/04"	559	Not Applicable	Not Applicable
	"Douglas County, NV"	"32005"	"Jan., 2022 (provisional)"	"2022/01"	83	Not Applicable	Not Applicable
	"Douglas County, NV"	"32005"	"Feb., 2022 (provisional)"	"2022/02"	62	Not Applicable	Not Applicable
	"Douglas County, NV"	"32005"	"Mar., 2022 (provisional)"	"2022/03"	62	Not Applicable	Not Applicable
	"Douglas County, NV"	"32005"	"Apr., 2022 (provisional and partial)"	"2022/04"	15	Not Applicable	Not Applicable
	"Elko County, NV"	"32007"	"Jan., 2022 (provisional)"	"2022/01"	42	Not Applicable	Not Applicable
	"Elko County, NV"	"32007"	"Feb., 2022 (provisional)"	"2022/02"	38	Not Applicable	Not Applicable
	"Elko County, NV"	"32007"	"Mar., 2022 (provisional)"	"2022/03"	45	Not Applicable	Not Applicable
	"Elko County, NV"	"32007"	"Apr., 2022 (provisional and partial)"	"2022/04"	13	Not Applicable	Not Applicable
	"Humboldt County, NV"	"32013"	"Jan., 2022 (provisional)"	"2022/01"	17	Not Applicable	Not Applicable
	"Humboldt County, NV"	"32013"	"Feb., 2022 (provisional)"	"2022/02"	19	Not Applicable	Not Applicable
	"Humboldt County, NV"	"32013"	"Mar., 2022 (provisional)"	"2022/03"	20	Not Applicable	Not Applicable
	"Lincoln County, NV"	"32017"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Lyon County, NV"	"32019"	"Jan., 2022 (provisional)"	"2022/01"	93	Not Applicable	Not Applicable
	"Lyon County, NV"	"32019"	"Feb., 2022 (provisional)"	"2022/02"	76	Not Applicable	Not Applicable
	"Lyon County, NV"	"32019"	"Mar., 2022 (provisional)"	"2022/03"	73	Not Applicable	Not Applicable
	"Lyon County, NV"	"32019"	"Apr., 2022 (provisional and partial)"	"2022/04"	23	Not Applicable	Not Applicable
	"Mineral County, NV"	"32021"	"Mar., 2022 (provisional)"	"2022/03"	12	Not Applicable	Not Applicable
	"Nye County, NV"	"32023"	"Jan., 2022 (provisional)"	"2022/01"	124	Not Applicable	Not Applicable
	"Nye County, NV"	"32023"	"Feb., 2022 (provisional)"	"2022/02"	84	Not Applicable	Not Applicable
	"Nye County, NV"	"32023"	"Mar., 2022 (provisional)"	"2022/03"	99	Not Applicable	Not Applicable
	"Nye County, NV"	"32023"	"Apr., 2022 (provisional and partial)"	"2022/04"	36	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"Jan., 2022 (provisional)"	"2022/01"	499	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"Feb., 2022 (provisional)"	"2022/02"	445	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"Mar., 2022 (provisional)"	"2022/03"	377	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"Apr., 2022 (provisional and partial)"	"2022/04"	166	Not Applicable	Not Applicable
	"White Pine County, NV"	"32033"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"White Pine County, NV"	"32033"	"Mar., 2022 (provisional)"	"2022/03"	15	Not Applicable	Not Applicable
	"Carson City, NV"	"32510"	"Jan., 2022 (provisional)"	"2022/01"	106	Not Applicable	Not Applicable
	"Carson City, NV"	"32510"	"Feb., 2022 (provisional)"	"2022/02"	66	Not Applicable	Not Applicable
	"Carson City, NV"	"32510"	"Mar., 2022 (provisional)"	"2022/03"	75	Not Applicable	Not Applicable
	"Carson City, NV"	"32510"	"Apr., 2022 (provisional and partial)"	"2022/04"	25	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2022 (provisional)"	"2022/01"	96	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2022 (provisional)"	"2022/02"	75	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2022 (provisional)"	"2022/03"	71	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2022 (provisional and partial)"	"2022/04"	16	Not Applicable	Not Applicable
	"Carroll County, NH"	"33003"	"Jan., 2022 (provisional)"	"2022/01"	89	Not Applicable	Not Applicable
	"Carroll County, NH"	"33003"	"Feb., 2022 (provisional)"	"2022/02"	48	Not Applicable	Not Applicable
	"Carroll County, NH"	"33003"	"Mar., 2022 (provisional)"	"2022/03"	64	Not Applicable	Not Applicable
	"Carroll County, NH"	"33003"	"Apr., 2022 (provisional and partial)"	"2022/04"	18	Not Applicable	Not Applicable
	"Cheshire County, NH"	"33005"	"Jan., 2022 (provisional)"	"2022/01"	89	Not Applicable	Not Applicable
	"Cheshire County, NH"	"33005"	"Feb., 2022 (provisional)"	"2022/02"	72	Not Applicable	Not Applicable
	"Cheshire County, NH"	"33005"	"Mar., 2022 (provisional)"	"2022/03"	73	Not Applicable	Not Applicable
	"Cheshire County, NH"	"33005"	"Apr., 2022 (provisional and partial)"	"2022/04"	23	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2022 (provisional)"	"2022/01"	62	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2022 (provisional)"	"2022/02"	60	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2022 (provisional)"	"2022/03"	50	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2022 (provisional and partial)"	"2022/04"	22	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jan., 2022 (provisional)"	"2022/01"	103	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Feb., 2022 (provisional)"	"2022/02"	74	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Mar., 2022 (provisional)"	"2022/03"	78	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Apr., 2022 (provisional and partial)"	"2022/04"	32	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2022 (provisional)"	"2022/01"	404	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2022 (provisional)"	"2022/02"	337	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2022 (provisional)"	"2022/03"	302	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2022 (provisional and partial)"	"2022/04"	131	Not Applicable	Not Applicable
	"Merrimack County, NH"	"33013"	"Jan., 2022 (provisional)"	"2022/01"	167	Not Applicable	Not Applicable
	"Merrimack County, NH"	"33013"	"Feb., 2022 (provisional)"	"2022/02"	149	Not Applicable	Not Applicable
	"Merrimack County, NH"	"33013"	"Mar., 2022 (provisional)"	"2022/03"	135	Not Applicable	Not Applicable
	"Merrimack County, NH"	"33013"	"Apr., 2022 (provisional and partial)"	"2022/04"	56	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2022 (provisional)"	"2022/01"	313	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2022 (provisional)"	"2022/02"	243	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2022 (provisional)"	"2022/03"	258	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2022 (provisional and partial)"	"2022/04"	90	Not Applicable	Not Applicable
	"Strafford County, NH"	"33017"	"Jan., 2022 (provisional)"	"2022/01"	129	Not Applicable	Not Applicable
	"Strafford County, NH"	"33017"	"Feb., 2022 (provisional)"	"2022/02"	98	Not Applicable	Not Applicable
	"Strafford County, NH"	"33017"	"Mar., 2022 (provisional)"	"2022/03"	98	Not Applicable	Not Applicable
	"Strafford County, NH"	"33017"	"Apr., 2022 (provisional and partial)"	"2022/04"	42	Not Applicable	Not Applicable
	"Sullivan County, NH"	"33019"	"Jan., 2022 (provisional)"	"2022/01"	48	Not Applicable	Not Applicable
	"Sullivan County, NH"	"33019"	"Feb., 2022 (provisional)"	"2022/02"	57	Not Applicable	Not Applicable
	"Sullivan County, NH"	"33019"	"Mar., 2022 (provisional)"	"2022/03"	44	Not Applicable	Not Applicable
	"Sullivan County, NH"	"33019"	"Apr., 2022 (provisional and partial)"	"2022/04"	24	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Jan., 2022 (provisional)"	"2022/01"	387	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Feb., 2022 (provisional)"	"2022/02"	269	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Mar., 2022 (provisional)"	"2022/03"	247	Not Applicable	Not Applicable
	"Atlantic County, NJ"	"34001"	"Apr., 2022 (provisional and partial)"	"2022/04"	89	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"Jan., 2022 (provisional)"	"2022/01"	907	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"Feb., 2022 (provisional)"	"2022/02"	569	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"Mar., 2022 (provisional)"	"2022/03"	599	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"Apr., 2022 (provisional and partial)"	"2022/04"	227	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"Jan., 2022 (provisional)"	"2022/01"	533	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"Feb., 2022 (provisional)"	"2022/02"	424	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"Mar., 2022 (provisional)"	"2022/03"	336	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"Apr., 2022 (provisional and partial)"	"2022/04"	128	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"Jan., 2022 (provisional)"	"2022/01"	652	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"Feb., 2022 (provisional)"	"2022/02"	461	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"Mar., 2022 (provisional)"	"2022/03"	423	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"Apr., 2022 (provisional and partial)"	"2022/04"	158	Not Applicable	Not Applicable
	"Cape May County, NJ"	"34009"	"Jan., 2022 (provisional)"	"2022/01"	186	Not Applicable	Not Applicable
	"Cape May County, NJ"	"34009"	"Feb., 2022 (provisional)"	"2022/02"	109	Not Applicable	Not Applicable
	"Cape May County, NJ"	"34009"	"Mar., 2022 (provisional)"	"2022/03"	116	Not Applicable	Not Applicable
	"Cape May County, NJ"	"34009"	"Apr., 2022 (provisional and partial)"	"2022/04"	49	Not Applicable	Not Applicable
	"Cumberland County, NJ"	"34011"	"Jan., 2022 (provisional)"	"2022/01"	207	Not Applicable	Not Applicable
	"Cumberland County, NJ"	"34011"	"Feb., 2022 (provisional)"	"2022/02"	166	Not Applicable	Not Applicable
	"Cumberland County, NJ"	"34011"	"Mar., 2022 (provisional)"	"2022/03"	115	Not Applicable	Not Applicable
	"Cumberland County, NJ"	"34011"	"Apr., 2022 (provisional and partial)"	"2022/04"	60	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"Jan., 2022 (provisional)"	"2022/01"	875	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"Feb., 2022 (provisional)"	"2022/02"	488	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"Mar., 2022 (provisional)"	"2022/03"	488	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"Apr., 2022 (provisional and partial)"	"2022/04"	190	Not Applicable	Not Applicable
	"Gloucester County, NJ"	"34015"	"Jan., 2022 (provisional)"	"2022/01"	392	Not Applicable	Not Applicable
	"Gloucester County, NJ"	"34015"	"Feb., 2022 (provisional)"	"2022/02"	247	Not Applicable	Not Applicable
	"Gloucester County, NJ"	"34015"	"Mar., 2022 (provisional)"	"2022/03"	254	Not Applicable	Not Applicable
	"Gloucester County, NJ"	"34015"	"Apr., 2022 (provisional and partial)"	"2022/04"	87	Not Applicable	Not Applicable
	"Hudson County, NJ"	"34017"	"Jan., 2022 (provisional)"	"2022/01"	561	Not Applicable	Not Applicable
	"Hudson County, NJ"	"34017"	"Feb., 2022 (provisional)"	"2022/02"	335	Not Applicable	Not Applicable
	"Hudson County, NJ"	"34017"	"Mar., 2022 (provisional)"	"2022/03"	305	Not Applicable	Not Applicable
	"Hudson County, NJ"	"34017"	"Apr., 2022 (provisional and partial)"	"2022/04"	108	Not Applicable	Not Applicable
	"Hunterdon County, NJ"	"34019"	"Jan., 2022 (provisional)"	"2022/01"	147	Not Applicable	Not Applicable
	"Hunterdon County, NJ"	"34019"	"Feb., 2022 (provisional)"	"2022/02"	83	Not Applicable	Not Applicable
	"Hunterdon County, NJ"	"34019"	"Mar., 2022 (provisional)"	"2022/03"	90	Not Applicable	Not Applicable
	"Hunterdon County, NJ"	"34019"	"Apr., 2022 (provisional and partial)"	"2022/04"	26	Not Applicable	Not Applicable
	"Mercer County, NJ"	"34021"	"Jan., 2022 (provisional)"	"2022/01"	424	Not Applicable	Not Applicable
	"Mercer County, NJ"	"34021"	"Feb., 2022 (provisional)"	"2022/02"	287	Not Applicable	Not Applicable
	"Mercer County, NJ"	"34021"	"Mar., 2022 (provisional)"	"2022/03"	269	Not Applicable	Not Applicable
	"Mercer County, NJ"	"34021"	"Apr., 2022 (provisional and partial)"	"2022/04"	101	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"Jan., 2022 (provisional)"	"2022/01"	867	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"Feb., 2022 (provisional)"	"2022/02"	539	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"Mar., 2022 (provisional)"	"2022/03"	515	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"Apr., 2022 (provisional and partial)"	"2022/04"	188	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"Jan., 2022 (provisional)"	"2022/01"	782	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"Feb., 2022 (provisional)"	"2022/02"	569	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"Mar., 2022 (provisional)"	"2022/03"	498	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"Apr., 2022 (provisional and partial)"	"2022/04"	200	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"Jan., 2022 (provisional)"	"2022/01"	523	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"Feb., 2022 (provisional)"	"2022/02"	344	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"Mar., 2022 (provisional)"	"2022/03"	357	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"Apr., 2022 (provisional and partial)"	"2022/04"	135	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"Jan., 2022 (provisional)"	"2022/01"	1028	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"Feb., 2022 (provisional)"	"2022/02"	679	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"Mar., 2022 (provisional)"	"2022/03"	654	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"Apr., 2022 (provisional and partial)"	"2022/04"	258	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"Jan., 2022 (provisional)"	"2022/01"	543	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"Feb., 2022 (provisional)"	"2022/02"	340	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"Mar., 2022 (provisional)"	"2022/03"	292	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"Apr., 2022 (provisional and partial)"	"2022/04"	115	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"Jan., 2022 (provisional)"	"2022/01"	111	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"Feb., 2022 (provisional)"	"2022/02"	63	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"Mar., 2022 (provisional)"	"2022/03"	72	Not Applicable	Not Applicable
	"Salem County, NJ"	"34033"	"Apr., 2022 (provisional and partial)"	"2022/04"	32	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"Jan., 2022 (provisional)"	"2022/01"	314	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"Feb., 2022 (provisional)"	"2022/02"	241	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"Mar., 2022 (provisional)"	"2022/03"	186	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"Apr., 2022 (provisional and partial)"	"2022/04"	88	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"Jan., 2022 (provisional)"	"2022/01"	166	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"Feb., 2022 (provisional)"	"2022/02"	125	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"Mar., 2022 (provisional)"	"2022/03"	118	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"Apr., 2022 (provisional and partial)"	"2022/04"	55	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"Jan., 2022 (provisional)"	"2022/01"	554	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"Feb., 2022 (provisional)"	"2022/02"	379	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"Mar., 2022 (provisional)"	"2022/03"	317	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"Apr., 2022 (provisional and partial)"	"2022/04"	116	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"Jan., 2022 (provisional)"	"2022/01"	135	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"Feb., 2022 (provisional)"	"2022/02"	104	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"Mar., 2022 (provisional)"	"2022/03"	112	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"Apr., 2022 (provisional and partial)"	"2022/04"	37	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"Jan., 2022 (provisional)"	"2022/01"	807	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"Feb., 2022 (provisional)"	"2022/02"	566	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"Mar., 2022 (provisional)"	"2022/03"	517	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"Apr., 2022 (provisional and partial)"	"2022/04"	177	Not Applicable	Not Applicable
	"Catron County, NM"	"35003"	"Jan., 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"Jan., 2022 (provisional)"	"2022/01"	97	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"Feb., 2022 (provisional)"	"2022/02"	68	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"Mar., 2022 (provisional)"	"2022/03"	51	Not Applicable	Not Applicable
	"Chaves County, NM"	"35005"	"Apr., 2022 (provisional and partial)"	"2022/04"	20	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"Jan., 2022 (provisional)"	"2022/01"	39	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"Feb., 2022 (provisional)"	"2022/02"	24	Not Applicable	Not Applicable
	"Cibola County, NM"	"35006"	"Mar., 2022 (provisional)"	"2022/03"	24	Not Applicable	Not Applicable
	"Colfax County, NM"	"35007"	"Jan., 2022 (provisional)"	"2022/01"	22	Not Applicable	Not Applicable
	"Colfax County, NM"	"35007"	"Mar., 2022 (provisional)"	"2022/03"	13	Not Applicable	Not Applicable
